route,trip,longitude,latitude,scheduled_time,d_time
L, 1469,-122.465846,37.740893,34620,-1
L, 1448,-122.478791,37.742967,34920,38
L, 1469,-122.478791,37.742967,34920,41
L, 1469,-122.494218,37.742267,35220,89
L, 1448,-122.494218,37.742267,35220,88
L, 1448,-122.504351,37.736125,35580,183
L, 1469,-122.504351,37.736125,35580,188
L, 1492,-122.396431,37.793152,33960,619
L, 1487,-122.396431,37.793152,33960,619
L, 1492,-122.41934,37.775234,34320,615
L, 1487,-122.41934,37.775234,34320,615
L, 1492,-122.435289,37.762683,34560,550
L, 1487,-122.435289,37.762683,34560,550
L, 1492,-122.4658,37.740956,35040,738
L, 1487,-122.4658,37.740956,35040,725
L, 1492,-122.465846,37.740893,35100,678
L, 1487,-122.465846,37.740893,35100,678
L, 1492,-122.478791,37.742967,35400,727
L, 1487,-122.478791,37.742967,35400,724
L, 1487,-122.494218,37.742267,35700,789
L, 1492,-122.494218,37.742267,35700,785
L, 1492,-122.504351,37.736125,36060,825
L, 1487,-122.504351,37.736125,36060,817
L, 1474,-122.396431,37.793152,34500,368
L, 1458,-122.396431,37.793152,34500,368
L, 1474,-122.41934,37.775234,34860,377
L, 1458,-122.41934,37.775234,34860,377
L, 1474,-122.435289,37.762683,35100,307
L, 1458,-122.435289,37.762683,35100,307
L, 1458,-122.4658,37.740956,35580,459
L, 1474,-122.4658,37.740956,35580,456
L, 1458,-122.465846,37.740893,35640,401
L, 1474,-122.465846,37.740893,35640,398
L, 1474,-122.478791,37.742967,36000,315
L, 1458,-122.478791,37.742967,36000,316
L, 1458,-122.494218,37.742267,36300,291
L, 1474,-122.494218,37.742267,36300,286
L, 1474,-122.504351,37.736125,36660,364
L, 1458,-122.504351,37.736125,36660,359
L, 1482,-122.396431,37.793152,35040,382
L, 1466,-122.396431,37.793152,35040,382
L, 1482,-122.41934,37.775234,35400,378
L, 1466,-122.41934,37.775234,35400,378
L, 1482,-122.435289,37.762683,35640,301
L, 1466,-122.435289,37.762683,35640,301
L, 1466,-122.4658,37.740956,36120,297
L, 1482,-122.4658,37.740956,36120,301
L, 1482,-122.465846,37.740893,36180,241
L, 1466,-122.465846,37.740893,36180,243
L, 1466,-122.478791,37.742967,36540,235
L, 1482,-122.478791,37.742967,36540,245
L, 1466,-122.494218,37.742267,36840,250
L, 1482,-122.494218,37.742267,36840,249
L, 1482,-122.504351,37.736125,37200,294
L, 1466,-122.504351,37.736125,37200,293
L, 1518,-122.396431,37.793152,36240,111
L, 1434,-122.396431,37.793152,36240,111
L, 1518,-122.41934,37.775234,36600,97
L, 1434,-122.41934,37.775234,36600,97
L, 1518,-122.435289,37.762683,36840,25
L, 1434,-122.435289,37.762683,36840,25
L, 1434,-122.4658,37.740956,37320,65
L, 1518,-122.4658,37.740956,37320,69
L, 1434,-122.465846,37.740893,37380,18
L, 1518,-122.465846,37.740893,37380,11
L, 1434,-122.478791,37.742967,37740,23
L, 1518,-122.478791,37.742967,37740,12
L, 1518,-122.494218,37.742267,38040,39
L, 1434,-122.494218,37.742267,38040,41
L, 1518,-122.504351,37.736125,38400,120
L, 1434,-122.504351,37.736125,38400,66
L, 1481,-122.396431,37.793152,36840,40
L, 1543,-122.396431,37.793152,36840,40
L, 1543,-122.41934,37.775234,37200,42
L, 1481,-122.41934,37.775234,37200,42
L, 1543,-122.435289,37.762683,37440,-17
L, 1481,-122.435289,37.762683,37440,-17
L, 1543,-122.4658,37.740956,37920,48
L, 1481,-122.4658,37.740956,37920,48
L, 1543,-122.465846,37.740893,37980,-12
L, 1481,-122.465846,37.740893,37980,-12
L, 1481,-122.478791,37.742967,38340,-1
L, 1543,-122.478791,37.742967,38340,3
L, 1481,-122.494218,37.742267,38640,32
L, 1543,-122.494218,37.742267,38640,29
L, 1481,-122.504351,37.736125,39000,182
