route,trip,longitude,latitude,scheduled_time,d_time
54, 8406,-122.469273,37.705764,39660,-15
54, 8140,-122.388632,37.740344,35400,49
54, 8140,-122.39295,37.72938,36060,29
54, 8140,-122.40324,37.727739,36480,41
54, 8140,-122.42876,37.719823,37140,16
54, 8140,-122.440874,37.716473,37500,240
54, 8140,-122.447219,37.72105,37740,270
54, 8140,-122.4669,37.71163,38340,178
54, 8140,-122.469273,37.705764,38460,220
54, 8198,-122.388632,37.740344,34200,62
54, 8198,-122.39295,37.72938,34860,32
54, 8198,-122.40324,37.727739,35280,206
54, 8198,-122.42876,37.719823,35940,397
54, 8198,-122.440874,37.716473,36300,392
54, 8198,-122.447219,37.72105,36540,422
54, 8198,-122.4669,37.71163,37140,418
54, 8198,-122.469273,37.705764,37260,481
54, 8183,-122.4669,37.71163,35940,-503
54, 8183,-122.469273,37.705764,36060,-450
54, 8413,-122.388632,37.740344,31800,125
54, 8413,-122.39295,37.72938,32460,29
54, 8413,-122.40324,37.727739,32880,56
54, 8413,-122.42876,37.719823,33540,92
54, 8413,-122.440874,37.716473,33900,114
54, 8413,-122.447219,37.72105,34140,98
54, 8413,-122.4669,37.71163,34740,25
54, 8413,-122.469273,37.705764,34860,182
54, 8455,-122.388632,37.740344,30600,26
54, 8455,-122.39295,37.72938,31260,-78
54, 8455,-122.40324,37.727739,31680,-94
54, 8455,-122.42876,37.719823,32340,-7
54, 8455,-122.440874,37.716473,32760,152
54, 8455,-122.447219,37.72105,33060,-7
54, 8455,-122.4669,37.71163,33660,-50
54, 8455,-122.469273,37.705764,33780,-12
54, 8134,-122.388632,37.740344,29400,337
54, 8134,-122.39295,37.72938,30060,326
54, 8134,-122.40324,37.727739,30480,450
54, 8134,-122.42876,37.719823,31200,599
54, 8134,-122.440874,37.716473,31620,629
54, 8134,-122.447219,37.72105,31920,572
54, 8134,-122.4669,37.71163,32520,629
54, 8134,-122.469273,37.705764,32640,678
54, 8406,-122.388632,37.740344,28200,75
54, 8406,-122.39295,37.72938,28860,110
54, 8406,-122.40324,37.727739,29280,241
54, 8406,-122.42876,37.719823,30000,226
54, 8406,-122.440874,37.716473,30420,371
54, 8406,-122.447219,37.72105,30720,456
54, 8406,-122.4669,37.71163,31320,432
54, 8406,-122.469273,37.705764,31440,451
54, 8140,-122.388632,37.740344,27000,161
54, 8140,-122.39295,37.72938,27660,131
54, 8140,-122.40324,37.727739,28080,161
54, 8140,-122.42876,37.719823,28800,128
54, 8140,-122.440874,37.716473,29220,153
54, 8140,-122.447219,37.72105,29520,323
54, 8140,-122.4669,37.71163,30120,213
54, 8140,-122.469273,37.705764,30240,267
54, 8198,-122.388632,37.740344,25800,350
54, 8198,-122.39295,37.72938,26460,384
54, 8198,-122.40324,37.727739,26820,533
54, 8198,-122.42876,37.719823,27480,697
54, 8198,-122.440874,37.716473,27900,692
54, 8198,-122.447219,37.72105,28200,829
54, 8198,-122.4669,37.71163,28800,813
54, 8198,-122.469273,37.705764,28920,878
54, 8183,-122.388632,37.740344,24600,50
54, 8183,-122.39295,37.72938,25260,-87
54, 8183,-122.40324,37.727739,25620,-44
54, 8183,-122.42876,37.719823,26280,-24
54, 8183,-122.440874,37.716473,26700,-53
54, 8183,-122.447219,37.72105,26940,10
54, 8183,-122.4669,37.71163,27480,46
54, 8183,-122.469273,37.705764,27600,93
54, 8413,-122.388632,37.740344,23400,-127
54, 8413,-122.39295,37.72938,24060,-186
54, 8413,-122.40324,37.727739,24420,-89
54, 8413,-122.42876,37.719823,25020,31
54, 8413,-122.440874,37.716473,25380,73
54, 8413,-122.447219,37.72105,25620,86
54, 8413,-122.4669,37.71163,26160,148
54, 8413,-122.469273,37.705764,26280,220
54, 8134,-122.388632,37.740344,22200,149
54, 8134,-122.39295,37.72938,22740,189
54, 8134,-122.40324,37.727739,23100,194
54, 8134,-122.42876,37.719823,23700,211
54, 8134,-122.440874,37.716473,24060,268
54, 8134,-122.447219,37.72105,24240,292
54, 8134,-122.4669,37.71163,24780,246
54, 8134,-122.469273,37.705764,24900,238
54, 8406,-122.388632,37.740344,21000,106
54, 8406,-122.39295,37.72938,21540,73
54, 8406,-122.40324,37.727739,21900,89
54, 8406,-122.42876,37.719823,22500,58
54, 8406,-122.440874,37.716473,22860,118
54, 8406,-122.447219,37.72105,23040,99
54, 8406,-122.4669,37.71163,23580,166
54, 8406,-122.469273,37.705764,23700,209
54, 8368,-122.37313,37.728779,44761,234
54, 8368,-122.388632,37.740344,45241,375
54, 8368,-122.390928,37.734091,44281,362
54, 8368,-122.39285,37.72925,43981,286
54, 8368,-122.403269,37.727645,43681,296
54, 8368,-122.428676,37.719728,86340,-42985
54, 8183,-122.441,37.71641,85980,347
54, 8183,-122.44723,37.720863,85860,316
54, 8183,-122.46717,37.711418,85380,237
54, 8183,-122.469273,37.705764,85200,265
54, 8165,-122.37313,37.728779,46501,213
54, 8165,-122.388632,37.740344,3781,307
54, 8165,-122.390928,37.734091,46021,196
54, 8165,-122.39285,37.72925,45721,131
54, 8165,-122.403269,37.727645,45421,105
54, 8165,-122.428676,37.719728,44881,32
54, 8165,-122.441,37.71641,44521,-27
54, 8165,-122.44723,37.720863,44401,-40
54, 8165,-122.46717,37.711418,43981,-68
54, 8165,-122.469273,37.705764,43801,-8
54, 8161,-122.37313,37.728779,86160,-42885
54, 8161,-122.388632,37.740344,43441,317
54, 8429,-122.390928,37.734091,85680,180
54, 8429,-122.39285,37.72925,85380,156
54, 8429,-122.403269,37.727645,85080,163
54, 8429,-122.428676,37.719728,84540,200
54, 8429,-122.441,37.71641,84180,155
54, 8429,-122.44723,37.720863,84060,163
54, 8429,-122.46717,37.711418,83580,118
54, 8429,-122.469273,37.705764,83400,156
54, 8415,-122.37313,37.728779,84480,171
54, 8415,-122.388632,37.740344,84960,102
54, 8415,-122.390928,37.734091,84000,201
54, 8415,-122.39285,37.72925,83700,193
54, 8415,-122.403269,37.727645,83340,245
54, 8415,-122.428676,37.719728,82740,157
54, 8415,-122.441,37.71641,82380,237
54, 8415,-122.44723,37.720863,82260,194
54, 8415,-122.46717,37.711418,81780,123
54, 8415,-122.469273,37.705764,81600,167
54, 8189,-122.37313,37.728779,82740,204
54, 8189,-122.388632,37.740344,83220,216
54, 8189,-122.390928,37.734091,82260,197
54, 8189,-122.39285,37.72925,81900,207
54, 8189,-122.403269,37.727645,81540,171
54, 8189,-122.428676,37.719728,80940,100
54, 8189,-122.441,37.71641,80580,35
54, 8189,-122.44723,37.720863,80460,-2
54, 8189,-122.46717,37.711418,79980,-5
54, 8189,-122.469273,37.705764,79800,49
54, 8183,-122.37313,37.728779,81060,748
54, 8183,-122.388632,37.740344,81540,671
54, 8183,-122.390928,37.734091,80580,579
54, 8183,-122.39285,37.72925,80220,595
54, 8183,-122.403269,37.727645,79860,617
54, 8183,-122.428676,37.719728,79260,501
54, 8183,-122.441,37.71641,78840,414
54, 8183,-122.44723,37.720863,78660,467
54, 8183,-122.46717,37.711418,78180,320
54, 8183,-122.469273,37.705764,78000,367
54, 8127,-122.37313,37.728779,79380,219
54, 8127,-122.388632,37.740344,79860,192
54, 8127,-122.390928,37.734091,78840,217
54, 8127,-122.39285,37.72925,78480,132
54, 8127,-122.403269,37.727645,78120,187
54, 8127,-122.428676,37.719728,77520,228
54, 8127,-122.441,37.71641,77100,274
54, 8127,-122.44723,37.720863,76920,298
54, 8127,-122.46717,37.711418,76380,202
54, 8127,-122.469273,37.705764,76200,260
54, 8415,-122.37313,37.728779,77580,276
54, 8415,-122.388632,37.740344,78060,265
54, 8415,-122.390928,37.734091,77040,286
54, 8415,-122.39285,37.72925,76680,277
54, 8415,-122.403269,37.727645,76320,268
