route,trip,longitude,latitude,scheduled_time,d_time
J, 1476,-122.42735,37.751591,87360,-87
J, 1476,-122.446657,37.720899,86400,43
J, 5592,-122.396396,37.793143,89220,-41748
J, 1430,-122.396396,37.793143,89820,108
J, 1430,-122.419193,37.775069,89400,171
J, 1430,-122.426459,37.742222,88260,90
J, 1430,-122.42735,37.751591,88560,178
J, 1430,-122.446657,37.720899,87600,179
J, 1544,-122.396396,37.793143,47220,-228
J, 1544,-122.419193,37.775069,46800,43049
J, 1544,-122.446657,37.720899,88200,-25
J, 1547,-122.396396,37.793143,47820,27
J, 1547,-122.419193,37.775069,47400,58
J, 1547,-122.426459,37.742222,89460,-94
J, 1547,-122.42735,37.751591,89760,6
J, 1547,-122.446657,37.720899,88800,-11
J, 1418,-122.396396,37.793143,48420,459
J, 1418,-122.419193,37.775069,48000,463
J, 1418,-122.426459,37.742222,46860,288
J, 1418,-122.42735,37.751591,47160,377
J, 1418,-122.446657,37.720899,89400,347
J, 1539,-122.396396,37.793143,49020,166
J, 1539,-122.419193,37.775069,48600,174
J, 1539,-122.426459,37.742222,47460,73
J, 1539,-122.42735,37.751591,47760,62
J, 1539,-122.446657,37.720899,46800,82
J, 1534,-122.396396,37.793143,49620,313
J, 1534,-122.419193,37.775069,49200,300
J, 1534,-122.426459,37.742222,48060,49
J, 1534,-122.42735,37.751591,48360,60
J, 1534,-122.446657,37.720899,47400,120
J, 1403,-122.396396,37.793143,50220,625
J, 1403,-122.419193,37.775069,49800,542
J, 1403,-122.426459,37.742222,48660,32
J, 1403,-122.42735,37.751591,48960,64
J, 1403,-122.446657,37.720899,48000,62
J, 1476,-122.396396,37.793143,50820,1370
J, 1476,-122.419193,37.775069,50400,1325
J, 1476,-122.426459,37.742222,49260,94
J, 1476,-122.42735,37.751591,49560,106
J, 1476,-122.446657,37.720899,48600,58
J, 1479,-122.396396,37.793143,51420,910
J, 5592,-122.396396,37.793143,51420,2824
J, 1479,-122.419193,37.775069,51000,950
J, 1430,-122.396396,37.793143,52020,523
