route,trip,longitude,latitude,scheduled_time,d_time
38L, 6257,-122.509411,37.779023,52680,-53
38L, 6225,-122.40248,37.78849,49920,75
38L, 6225,-122.408391,37.787401,50160,41
38L, 6225,-122.420635,37.785843,50400,98
38L, 6225,-122.43305,37.784391,50700,77
38L, 6225,-122.446805,37.782509,51000,37
38L, 6225,-122.472423,37.780687,51600,-27
38L, 6225,-122.493445,37.779798,52020,-56
38L, 6225,-122.509411,37.779023,52320,20
38L, 6403,-122.472423,37.780687,51240,-171
38L, 6403,-122.493445,37.779798,51660,-154
38L, 6403,-122.509411,37.779023,51960,-103
38L, 6403,-122.40248,37.78849,49200,217
38L, 8120,-122.472423,37.780687,50880,-11
38L, 8120,-122.493445,37.779798,51300,-204
38L, 8120,-122.509411,37.779023,51600,-415
38L, 6234,-122.40248,37.78849,48840,174
38L, 6234,-122.408391,37.787401,49080,154
38L, 6234,-122.420635,37.785843,49320,168
38L, 6234,-122.43305,37.784391,49620,102
38L, 6234,-122.446805,37.782509,49860,111
38L, 6234,-122.472423,37.780687,50460,-61
38L, 6234,-122.493445,37.779798,50880,-40
38L, 6234,-122.509411,37.779023,51180,71
38L, 6232,-122.40248,37.78849,48480,-30
38L, 6232,-122.408391,37.787401,48720,-76
38L, 6232,-122.420635,37.785843,48960,-60
38L, 6232,-122.43305,37.784391,49260,-78
38L, 6232,-122.446805,37.782509,49500,-60
38L, 6232,-122.472423,37.780687,50100,-148
38L, 6232,-122.493445,37.779798,50520,-160
38L, 6232,-122.509411,37.779023,50820,-106
38L, 6421,-122.40248,37.78849,48120,80
38L, 6421,-122.408391,37.787401,48360,29
38L, 6421,-122.420635,37.785843,48600,43
38L, 6421,-122.43305,37.784391,48900,-11
38L, 6421,-122.446805,37.782509,49140,29
38L, 6421,-122.472423,37.780687,49740,1
38L, 6421,-122.493445,37.779798,50160,-14
38L, 6421,-122.509411,37.779023,50460,71
38L, 6220,-122.40248,37.78849,47760,208
38L, 6220,-122.408391,37.787401,48000,344
