PUBLIC_ROUTE_NAME,TRIP_ID,BLOCK_NAME,LONGITUDE,LATITUDE,SCHEDULED_ARRIVAL_TIME
M,5251146,9606,-122.435231,37.762576,10/7/2012 11:07:00.859000 AM
M,5251146,9606,-122.419193,37.775069,10/7/2012 11:12:00.865000 AM
M,5251146,9606,-122.419193,37.775069,10/7/2012 11:12:00.865000 AM
M,5251146,9606,-122.396396,37.793143,10/7/2012 11:18:00.872000 AM
M,5251146,9606,-122.396396,37.793143,10/7/2012 11:18:00.872000 AM
M,5251146,9606,-122.446577,37.720613,10/7/2012 10:34:00.877000 AM
M,5251146,9606,-122.465846,37.740893,10/7/2012 11:00:00.883000 AM
M,5251146,9606,-122.455927,37.713222,10/7/2012 10:39:00.889000 AM
M,5251146,9606,-122.455927,37.713222,10/7/2012 10:39:00.889000 AM
M,5251146,9606,-122.475096,37.721244,10/7/2012 10:49:00.895000 AM
M,5251146,9606,-122.475096,37.721244,10/7/2012 10:49:00.895000 AM
M,5251146,9606,-122.471446,37.734825,10/7/2012 10:57:00.901000 AM
M,5251162,9607,-122.396396,37.793143,10/7/2012 3:18:00.076000 PM
M,5251162,9607,-122.419193,37.775069,10/7/2012 3:12:00.082000 PM
M,5251162,9607,-122.475096,37.721244,10/7/2012 2:48:00.089000 PM
M,5251162,9607,-122.446577,37.720613,10/7/2012 2:33:00.095000 PM
M,5251162,9607,-122.465846,37.740893,10/7/2012 3:00:00.102000 PM
M,5251002,9601,-122.435231,37.762576,10/7/2012 10:38:00.316000 PM
M,5251002,9601,-122.455927,37.713222,10/7/2012 10:13:00.322000 PM
M,5251002,9601,-122.396396,37.793143,10/7/2012 10:47:00.328000 PM
M,5251002,9601,-122.419193,37.775069,10/7/2012 10:42:00.333000 PM
M,5251002,9601,-122.471446,37.734825,10/7/2012 10:28:00.339000 PM
M,5251002,9601,-122.475096,37.721244,10/7/2012 10:21:00.345000 PM
M,5251002,9601,-122.465846,37.740893,10/7/2012 10:31:00.351000 PM
M,5251002,9601,-122.465777,37.74092,10/7/2012 10:32:00.356000 PM
M,5251002,9601,-122.446577,37.720613,10/7/2012 10:09:00.363000 PM
05,5216110,502,-122.48452,37.7726,10/7/2012 7:35:00.539000 AM
05,5216110,502,-122.39352,37.79041,10/7/2012 7:03:00.545000 AM
05,5216110,502,-122.42071,37.78009,10/7/2012 7:18:00.553000 AM
05,5216110,502,-122.40731,37.78468,10/7/2012 7:11:00.559000 AM
N,5247920,9784,-122.477194,37.761655,10/7/2012 7:22:00.663000 AM
N,5247920,9784,-122.4337,37.76911,10/7/2012 7:35:00.670000 AM
N,5247920,9784,-122.393324,37.79324,10/7/2012 7:50:00.676000 AM
N,5247920,9784,-122.508777,37.76017,10/7/2012 7:12:00.683000 AM
N,5247920,9784,-122.429167,37.769499,10/7/2012 7:36:00.690000 AM
N,5247920,9784,-122.394895,37.776894,10/7/2012 7:58:00.695000 AM
N,5247920,9784,-122.419321,37.775056,10/7/2012 7:40:00.701000 AM
M,5250786,9603,-122.446566,37.720622,10/7/2012 12:49:00.712000 PM
M,5250786,9603,-122.446566,37.720622,10/7/2012 12:49:00.712000 PM
M,5250786,9603,-122.4658,37.740956,10/7/2012 12:25:00.718000 PM
M,5250786,9603,-122.4658,37.740956,10/7/2012 12:25:00.718000 PM
M,5250786,9603,-122.475233,37.721074,10/7/2012 12:35:00.724000 PM
M,5250786,9603,-122.475233,37.721074,10/7/2012 12:35:00.724000 PM
L,5250764,9506,-122.504351,37.736125,10/7/2012 5:42:00.108000 PM
L,5250764,9506,-122.41934,37.775234,10/7/2012 5:12:00.114000 PM
L,5250764,9506,-122.478791,37.742967,10/7/2012 5:30:00.119000 PM
L,5250764,9506,-122.494218,37.742267,10/7/2012 5:35:00.123000 PM
L,5250764,9506,-122.465846,37.740893,10/7/2012 5:24:00.129000 PM
M,5250814,9603,-122.4658,37.740956,10/7/2012 7:24:00.739000 PM
M,5250814,9603,-122.446566,37.720622,10/7/2012 7:47:00.744000 PM
M,5250814,9603,-122.465846,37.740893,10/7/2012 7:25:00.750000 PM
M,5250814,9603,-122.435289,37.762683,10/7/2012 7:18:00.755000 PM
M,5250814,9603,-122.471618,37.734807,10/7/2012 7:28:00.761000 PM
M,5250814,9603,-122.475233,37.721074,10/7/2012 7:34:00.767000 PM
M,5250814,9603,-122.396431,37.793152,10/7/2012 7:08:00.773000 PM
M,5250814,9603,-122.45618,37.713161,10/7/2012 7:42:00.779000 PM
M,5250814,9603,-122.41934,37.775234,10/7/2012 7:14:00.785000 PM
M,5250892,9601,-122.396431,37.793152,10/7/2012 12:32:01.959000 AM
M,5250892,9601,-122.4658,37.740956,10/7/2012 12:47:01.965000 AM
M,5250892,9601,-122.45618,37.713161,10/7/2012 1:04:01.973000 AM
M,5250892,9601,-122.475233,37.721074,10/7/2012 12:57:01.981000 AM
M,5250892,9601,-122.446566,37.720622,10/7/2012 1:08:01.989000 AM
M,5250892,9601,-122.435289,37.762683,10/7/2012 12:41:01.996000 AM
M,5250892,9601,-122.471618,37.734807,10/7/2012 12:51:01.003000 AM
M,5250892,9601,-122.465846,37.740893,10/7/2012 12:48:01.009000 AM
M,5250892,9601,-122.41934,37.775234,10/7/2012 12:37:01.015000 AM
M,5251146,9606,-122.471446,37.734825,10/7/2012 10:57:00.901000 AM
M,5251146,9606,-122.465777,37.74092,10/7/2012 11:01:00.906000 AM
M,5251146,9606,-122.465777,37.74092,10/7/2012 11:01:00.906000 AM
M,5251162,9607,-122.465777,37.74092,10/7/2012 3:01:00.110000 PM
M,5251162,9607,-122.435231,37.762576,10/7/2012 3:07:00.116000 PM
M,5251162,9607,-122.455927,37.713222,10/7/2012 2:38:00.123000 PM
M,5251162,9607,-122.471446,37.734825,10/7/2012 2:57:00.130000 PM
L,5250978,9501,-122.419193,37.775069,10/7/2012 8:12:00.425000 PM
L,5250978,9501,-122.419193,37.775069,10/7/2012 8:12:00.425000 PM
L,5250978,9501,-122.504351,37.736125,10/7/2012 7:45:00.431000 PM
L,5250978,9501,-122.504351,37.736125,10/7/2012 7:45:00.431000 PM
L,5250978,9501,-122.465846,37.740893,10/7/2012 8:01:00.436000 PM
L,5250978,9501,-122.478426,37.74289,10/7/2012 7:55:00.442000 PM
L,5250978,9501,-122.478426,37.74289,10/7/2012 7:55:00.442000 PM
L,5250978,9501,-122.465777,37.74092,10/7/2012 8:02:00.448000 PM
L,5250978,9501,-122.465777,37.74092,10/7/2012 8:02:00.448000 PM
L,5250978,9501,-122.494651,37.742179,10/7/2012 7:50:00.453000 PM
L,5250978,9501,-122.494651,37.742179,10/7/2012 7:50:00.453000 PM
L,5250978,9501,-122.396396,37.793143,10/7/2012 8:18:00.458000 PM
L,5250978,9501,-122.396396,37.793143,10/7/2012 8:18:00.458000 PM
L,5250978,9501,-122.435231,37.762576,10/7/2012 8:08:00.464000 PM
L,5250978,9501,-122.435231,37.762576,10/7/2012 8:08:00.464000 PM
60,5242281,6001,-122.40768,37.7848,10/7/2012 11:22:00.909000 AM
60,5242281,6001,-122.420432,37.806427,10/7/2012 11:42:00.915000 AM
60,5242281,6001,-122.408493,37.789132,10/7/2012 11:27:00.921000 AM
60,5242281,6001,-122.418979,37.799236,10/7/2012 11:38:00.926000 AM
60,5242281,6001,-122.409145,37.7923,10/7/2012 11:30:00.932000 AM
60,5242281,6001,-122.411712,37.79545,10/7/2012 11:33:00.939000 AM
59,5242498,5902,-122.41136,37.79453,10/7/2012 11:36:00.855000 AM
KT,5250928,9704,-122.386823,37.752808,10/7/2012 7:02:00.085000 AM
KT,5250928,9704,-122.396431,37.793152,10/7/2012 7:21:00.092000 AM
KT,5250928,9704,-122.396431,37.793152,10/7/2012 7:21:00.092000 AM
KT,5250928,9704,-122.388489,37.78957,10/7/2012 7:17:00.097000 AM
M,5250786,9603,-122.471618,37.734807,10/7/2012 12:29:00.730000 PM
M,5250786,9603,-122.471618,37.734807,10/7/2012 12:29:00.730000 PM
M,5250786,9603,-122.41934,37.775234,10/7/2012 12:15:00.736000 PM
M,5250786,9603,-122.41934,37.775234,10/7/2012 12:15:00.736000 PM
M,5250786,9603,-122.45618,37.713161,10/7/2012 12:44:00.741000 PM
M,5250786,9603,-122.45618,37.713161,10/7/2012 12:44:00.741000 PM
M,5250786,9603,-122.435289,37.762683,10/7/2012 12:19:00.747000 PM
M,5250786,9603,-122.396431,37.793152,10/7/2012 12:08:00.753000 PM
M,5250786,9603,-122.396431,37.793152,10/7/2012 12:08:00.753000 PM
M,5250786,9603,-122.465846,37.740893,10/7/2012 12:26:00.759000 PM
M,5250786,9603,-122.465846,37.740893,10/7/2012 12:26:00.759000 PM
KT,5251018,9409,-122.388558,37.760376,10/7/2012 11:04:00.123000 PM
KT,5251018,9409,-122.465777,37.74092,10/7/2012 10:35:00.129000 PM
KT,5251018,9409,-122.465846,37.740893,10/7/2012 10:34:00.135000 PM
KT,5251018,9409,-122.388489,37.78957,10/7/2012 10:53:00.140000 PM
KT,5251018,9409,-122.396396,37.793143,10/7/2012 10:50:00.144000 PM
KT,5251018,9409,-122.387479,37.749079,10/7/2012 11:07:00.149000 PM
38,5235137,3804,-122.40248,37.78849,10/7/2012 8:54:00.615000 PM
38,5235137,3804,-122.472423,37.780687,10/7/2012 9:23:00.621000 PM
38,5235137,3804,-122.408391,37.787401,10/7/2012 8:58:00.626000 PM
38,5235137,3804,-122.493445,37.779798,10/7/2012 9:30:00.632000 PM
59,5242498,5902,-122.415307,37.805257,10/7/2012 11:29:00.863000 AM
59,5242498,5902,-122.409294,37.792211,10/7/2012 11:39:00.871000 AM
59,5242498,5902,-122.408642,37.789061,10/7/2012 11:42:00.880000 AM
59,5242498,5902,-122.407785,37.784635,10/7/2012 11:47:00.887000 AM
27,5228194,2701,-122.422959,37.794044,10/7/2012 7:30:00.359000 AM
27,5228194,2701,-122.41361,37.78869,10/7/2012 7:38:00.365000 AM
27,5228194,2701,-122.418369,37.748234,10/7/2012 8:00:00.371000 AM
27,5228194,2701,-122.40919,37.75252,10/7/2012 7:56:00.377000 AM
27,5228194,2701,-122.40821,37.784011,10/7/2012 7:42:00.385000 AM
28,5228846,2808,-122.475872,37.806668,10/7/2012 9:55:00.626000 PM
28,5228846,2808,-122.474974,37.734717,10/7/2012 9:34:00.633000 PM
28,5228846,2808,-122.469273,37.705764,10/7/2012 9:24:00.640000 PM
28,5228846,2808,-122.475096,37.72119,10/7/2012 9:28:00.650000 PM
28,5228846,2808,-122.432185,37.805118,10/7/2012 10:07:00.658000 PM
28,5228846,2808,-122.475096,37.72119,10/7/2012 9:30:00.667000 PM
28,5228846,2808,-122.472528,37.784497,10/7/2012 9:50:00.675000 PM
28,5228846,2808,-122.43613,37.799711,10/7/2012 10:02:00.682000 PM
28,5228846,2808,-122.477197,37.765214,10/7/2012 9:44:00.688000 PM
45,5231354,4509,-122.404378,37.789818,10/7/2012 9:55:00.724000 AM
45,5231354,4509,-122.447183,37.797151,10/7/2012 10:22:00.729000 AM
45,5231354,4509,-122.406923,37.789596,10/7/2012 9:57:00.735000 AM
45,5231354,4509,-122.424241,37.798585,10/7/2012 10:13:00.740000 AM
45,5231354,4509,-122.394631,37.777278,10/7/2012 9:45:00.747000 AM
45,5231354,4509,-122.409932,37.800411,10/7/2012 10:07:00.752000 AM
45,5231354,4509,-122.43714,37.79687,10/7/2012 10:18:00.758000 AM
45,5231354,4509,-122.403439,37.787632,10/7/2012 9:53:00.763000 AM
30,5231745,3004,-122.425111,37.805037,10/7/2012 1:09:00.507000 PM
30,5231745,3004,-122.442941,37.800042,10/7/2012 12:57:00.514000 PM
30,5231745,3004,-122.436371,37.800738,10/7/2012 1:01:00.520000 PM
30,5231745,3004,-122.410436,37.800384,10/7/2012 1:17:00.526000 PM
30,5231745,3004,-122.394631,37.777278,10/7/2012 1:47:00.531000 PM
30,5231745,3004,-122.40714,37.789953,10/7/2012 1:29:00.537000 PM
54,5240792,5403,-122.469273,37.705764,10/7/2012 6:51:00.924000 PM
54,5240792,5403,-122.42876,37.719823,10/7/2012 6:32:00.930000 PM
54,5240792,5403,-122.388632,37.740344,10/7/2012 6:07:00.936000 PM
54,5240792,5403,-122.40324,37.727739,10/7/2012 6:22:00.944000 PM
54,5240792,5403,-122.447219,37.72105,10/7/2012 6:40:00.950000 PM
54,5240792,5403,-122.4669,37.71163,10/7/2012 6:49:00.957000 PM
54,5240792,5403,-122.39295,37.72938,10/7/2012 6:16:00.966000 PM
54,5240792,5403,-122.440874,37.716473,10/7/2012 6:37:00.974000 PM
45,5231484,4506,-122.404378,37.789818,10/7/2012 12:11:00.749000 PM
45,5231484,4506,-122.424241,37.798585,10/7/2012 12:31:00.756000 PM
05,5216223,505,-122.39352,37.79041,10/7/2012 2:33:00.249000 PM
05,5216223,505,-122.4838,37.77251,10/7/2012 1:52:00.255000 PM
05,5216223,505,-122.411329,37.78129,10/7/2012 2:21:00.259000 PM
05,5216223,505,-122.43851,37.77773,10/7/2012 2:09:00.266000 PM
05,5216223,505,-122.446828,37.775675,10/7/2012 2:05:00.271000 PM
05,5216223,505,-122.404586,37.786597,10/7/2012 2:25:00.277000 PM
05,5216223,505,-122.420144,37.77999,10/7/2012 2:17:00.283000 PM
05,5216223,505,-122.509934,37.773321,10/7/2012 1:45:00.289000 PM
05,5216223,505,-122.463837,37.773532,10/7/2012 1:59:00.297000 PM
37,5234368,3701,-122.444766,37.747042,10/7/2012 11:09:00.515000 PM
37,5234368,3701,-122.44578,37.75041,10/7/2012 11:14:00.522000 PM
37,5234368,3701,-122.445407,37.770089,10/7/2012 10:43:00.529000 PM
37,5234368,3701,-122.42913,37.76767,10/7/2012 10:57:00.536000 PM
37,5234368,3701,-122.43538,37.76262,10/7/2012 11:01:00.544000 PM
33,5233406,3303,-122.40668,37.751407,10/7/2012 8:50:00.691000 PM
33,5233406,3303,-122.452845,37.769331,10/7/2012 9:24:00.697000 PM
33,5233406,3303,-122.435151,37.760952,10/7/2012 9:11:00.703000 PM
33,5233406,3303,-122.458301,37.774425,10/7/2012 9:28:00.709000 PM
33,5233406,3303,-122.407349,37.764738,10/7/2012 8:56:00.715000 PM
33,5233406,3303,-122.419509,37.761895,10/7/2012 9:04:00.721000 PM
33,5233406,3303,-122.45656,37.786908,10/7/2012 9:34:00.727000 PM
33,5233406,3303,-122.409812,37.76572,10/7/2012 8:58:00.734000 PM
43,5237129,4311,-122.43295,37.71293,10/7/2012 1:33:00.262000 PM
43,5237129,4311,-122.446736,37.787381,10/7/2012 2:26:00.268000 PM
43,5237129,4311,-122.445304,37.770348,10/7/2012 2:16:00.274000 PM
43,5237129,4311,-122.451445,37.731615,10/7/2012 1:50:00.280000 PM
43,5237129,4311,-122.45226,37.7241,10/7/2012 1:46:00.286000 PM
43,5237129,4311,-122.45013,37.798052,10/7/2012 2:31:00.292000 PM
43,5237129,4311,-122.440874,37.716473,10/7/2012 1:40:00.298000 PM
43,5237129,4311,-122.436176,37.800907,10/7/2012 2:38:00.303000 PM
43,5237129,4311,-122.46608,37.762093,10/7/2012 2:04:00.308000 PM
43,5237129,4311,-122.458836,37.748327,10/7/2012 1:59:00.314000 PM
47,5312751,4710,-122.425111,37.805037,10/7/2012 11:09:00.654000 AM
47,5312751,4710,-122.42133,37.78611,10/7/2012 10:56:00.660000 AM
47,5312751,4710,-122.41263,37.77085,10/7/2012 10:42:00.665000 AM
47,5312751,4710,-122.412248,37.807604,10/7/2012 11:15:00.670000 AM
47,5312751,4710,-122.419194,37.775305,10/7/2012 10:48:00.674000 AM
47,5312751,4710,-122.423863,37.798469,10/7/2012 11:04:00.677000 AM
47,5312751,4710,-122.42006,37.7799,10/7/2012 10:51:00.681000 AM
47,5312751,4710,-122.395135,37.777109,10/7/2012 10:33:00.683000 AM
45,5231484,4506,-122.447183,37.797151,10/7/2012 12:40:00.762000 PM
45,5231484,4506,-122.403439,37.787632,10/7/2012 12:09:00.768000 PM
45,5231484,4506,-122.409932,37.800411,10/7/2012 12:24:00.774000 PM
45,5231484,4506,-122.406923,37.789596,10/7/2012 12:13:00.781000 PM
45,5231484,4506,-122.43714,37.79687,10/7/2012 12:36:00.787000 PM
45,5231484,4506,-122.394631,37.777278,10/7/2012 12:00:00.793000 PM
08X,5287309,0819,-122.441,37.71641,10/7/2012 6:11:00.339000 PM
08X,5287309,0819,-122.407211,37.807182,10/7/2012 7:12:00.346000 PM
08X,5287309,0819,-122.41987,37.70864,10/7/2012 6:18:00.351000 PM
08X,5287309,0819,-122.405742,37.797319,10/7/2012 7:02:00.357000 PM
03,5215168,304,-122.40793,37.7883,10/7/2012 11:06:00.391000 AM
03,5215168,304,-122.44688,37.78737,10/7/2012 10:41:00.399000 AM
03,5215168,304,-122.432828,37.786086,10/7/2012 10:53:00.409000 AM
03,5215168,304,-122.41956,37.7868,10/7/2012 11:01:00.417000 AM
03,5215168,304,-122.400674,37.790298,10/7/2012 11:13:00.425000 AM
08X,5287309,0819,-122.39747,37.782704,10/7/2012 6:50:00.363000 PM
08X,5287309,0819,-122.40537,37.73206,10/7/2012 6:35:00.369000 PM
08X,5287309,0819,-122.402231,37.776157,10/7/2012 6:47:00.375000 PM
47,5312761,4705,-122.42133,37.78611,10/7/2012 12:37:00.046000 PM
47,5312761,4705,-122.425111,37.805037,10/7/2012 12:50:00.053000 PM
47,5312761,4705,-122.41263,37.77085,10/7/2012 12:23:00.059000 PM
47,5312761,4705,-122.419194,37.775305,10/7/2012 12:29:00.067000 PM
47,5312761,4705,-122.42006,37.7799,10/7/2012 12:32:00.073000 PM
47,5312761,4705,-122.412248,37.807604,10/7/2012 12:57:00.079000 PM
05,5216242,513,-122.446828,37.775675,10/7/2012 5:15:00.556000 PM
08X,5287309,0819,-122.403724,37.789746,10/7/2012 6:56:00.382000 PM
08X,5287309,0819,-122.453896,37.723611,10/7/2012 6:03:00.387000 PM
08X,5287309,0819,-122.402419,37.712289,10/7/2012 6:27:00.395000 PM
08X,5287309,0819,-122.410356,37.8005,10/7/2012 7:07:00.400000 PM
47,5312761,4705,-122.423863,37.798469,10/7/2012 12:45:00.086000 PM
47,5312761,4705,-122.395135,37.777109,10/7/2012 12:14:00.092000 PM
05,5216242,513,-122.404586,37.786597,10/7/2012 5:36:00.562000 PM
05,5216242,513,-122.43851,37.77773,10/7/2012 5:19:00.568000 PM
05,5216242,513,-122.411329,37.78129,10/7/2012 5:32:00.574000 PM
05,5216242,513,-122.4838,37.77251,10/7/2012 5:03:00.582000 PM
05,5216242,513,-122.509934,37.773321,10/7/2012 4:56:00.591000 PM
05,5216242,513,-122.463837,37.773532,10/7/2012 5:09:00.601000 PM
05,5216242,513,-122.39352,37.79041,10/7/2012 5:44:00.608000 PM
05,5216242,513,-122.420144,37.77999,10/7/2012 5:27:00.616000 PM
02,5215097,204,-122.41956,37.7868,10/7/2012 5:30:00.504000 PM
02,5215097,204,-122.473077,37.782498,10/7/2012 5:04:00.511000 PM
02,5215097,204,-122.432828,37.786086,10/7/2012 5:23:00.517000 PM
02,5215097,204,-122.394917,37.794454,10/7/2012 5:44:00.524000 PM
02,5215097,204,-122.446885,37.787149,10/7/2012 5:17:00.531000 PM
02,5215097,204,-122.40793,37.7883,10/7/2012 5:35:00.538000 PM
30,5231577,3014,-122.409932,37.800411,10/7/2012 5:14:00.946000 PM
30,5231577,3014,-122.394631,37.777278,10/7/2012 4:51:00.952000 PM
30,5231577,3014,-122.403439,37.787632,10/7/2012 5:00:00.958000 PM
30,5231577,3014,-122.404378,37.789818,10/7/2012 5:02:00.964000 PM
30,5231577,3014,-122.406923,37.789596,10/7/2012 5:04:00.970000 PM
30,5231577,3014,-122.425111,37.805037,10/7/2012 5:23:00.976000 PM
35,5233943,3501,-122.435476,37.74192,10/7/2012 10:08:00.422000 AM
35,5233943,3501,-122.435197,37.762674,10/7/2012 10:00:00.430000 AM
35,5233943,3501,-122.429531,37.737725,10/7/2012 10:11:00.440000 AM
35,5233928,3501,-122.435476,37.74192,10/7/2012 5:39:00.876000 PM
35,5233928,3501,-122.435197,37.762674,10/7/2012 5:30:00.884000 PM
35,5233928,3501,-122.429531,37.737725,10/7/2012 5:43:00.895000 PM
49,5312420,4905,-122.424104,37.798621,10/7/2012 1:24:00.324000 PM
49,5312420,4905,-122.45356,37.72376,10/7/2012 2:21:00.331000 PM
49,5312420,4905,-122.419482,37.775527,10/7/2012 1:41:00.339000 PM
49,5312420,4905,-122.422,37.74244,10/7/2012 2:03:00.347000 PM
49,5312420,4905,-122.435731,37.723941,10/7/2012 2:15:00.356000 PM
08X,5287293,0810,-122.41987,37.70864,10/7/2012 9:53:00.553000 PM
08X,5287293,0810,-122.39747,37.782704,10/7/2012 10:16:00.559000 PM
08X,5287293,0810,-122.453896,37.723611,10/7/2012 9:40:00.565000 PM
08X,5287293,0810,-122.402231,37.776157,10/7/2012 10:13:00.571000 PM
08X,5287293,0810,-122.410356,37.8005,10/7/2012 10:28:00.577000 PM
08X,5287293,0810,-122.405742,37.797319,10/7/2012 10:25:00.583000 PM
44,5237698,4408,-122.465432,37.784819,10/7/2012 10:40:00.753000 AM
44,5237698,4408,-122.390768,37.733814,10/7/2012 11:23:00.758000 AM
44,5237698,4408,-122.43408,37.733488,10/7/2012 11:07:00.765000 AM
44,5237698,4408,-122.466241,37.76204,10/7/2012 10:54:00.770000 AM
44,5237698,4408,-122.405695,37.732348,10/7/2012 11:17:00.777000 AM
44,5237698,4408,-122.458939,37.748157,10/7/2012 10:58:00.783000 AM
44,5237698,4408,-122.387862,37.742628,10/7/2012 11:33:00.788000 AM
44,5237698,4408,-122.431217,37.72866,10/7/2012 11:10:00.794000 AM
49,5312420,4905,-122.421254,37.784683,10/7/2012 1:35:00.367000 PM
49,5312420,4905,-122.418528,37.751964,10/7/2012 1:56:00.373000 PM
49,5312420,4905,-122.420324,37.779687,10/7/2012 1:38:00.379000 PM
49,5312420,4905,-122.425363,37.80468,10/7/2012 1:20:00.385000 PM
49,5312420,4905,-122.41971,37.76455,10/7/2012 1:48:00.391000 PM
49,5312420,4905,-122.431412,37.728696,10/7/2012 2:11:00.397000 PM
49,5312428,4901,-122.41971,37.76455,10/7/2012 3:08:00.957000 PM
49,5312428,4901,-122.425363,37.80468,10/7/2012 2:40:00.964000 PM
49,5312428,4901,-122.419482,37.775527,10/7/2012 3:01:00.969000 PM
49,5312428,4901,-122.431412,37.728696,10/7/2012 3:31:00.975000 PM
49,5312428,4901,-122.418528,37.751964,10/7/2012 3:16:00.981000 PM
49,5312428,4901,-122.435731,37.723941,10/7/2012 3:35:00.987000 PM
49,5312428,4901,-122.421254,37.784683,10/7/2012 2:55:00.995000 PM
49,5312428,4901,-122.422,37.74244,10/7/2012 3:23:00.001000 PM
27,5228244,2702,-122.418369,37.748234,10/7/2012 10:08:00.786000 PM
27,5228244,2702,-122.408175,37.784162,10/7/2012 10:30:00.792000 PM
27,5228244,2702,-122.40907,37.75306,10/7/2012 10:15:00.798000 PM
27,5228244,2702,-122.4104,37.76549,10/7/2012 10:19:00.804000 PM
27,5228244,2702,-122.415097,37.788322,10/7/2012 10:35:00.810000 PM
27,5228244,2702,-122.422959,37.794044,10/7/2012 10:40:00.817000 PM
29,5229795,2910,-122.475096,37.72119,10/7/2012 7:13:00.861000 AM
44,5237711,4409,-122.387862,37.742628,10/7/2012 2:52:00.487000 PM
44,5237711,4409,-122.405695,37.732348,10/7/2012 2:36:00.494000 PM
44,5237711,4409,-122.43408,37.733488,10/7/2012 2:26:00.500000 PM
08X,5287293,0810,-122.402419,37.712289,10/7/2012 10:01:00.590000 PM
08X,5287293,0810,-122.40537,37.73206,10/7/2012 10:07:00.597000 PM
08X,5287293,0810,-122.407211,37.807182,10/7/2012 10:32:00.603000 PM
08X,5287293,0810,-122.403724,37.789746,10/7/2012 10:21:00.609000 PM
08X,5287293,0810,-122.441,37.71641,10/7/2012 9:47:00.615000 PM
05,5216241,504,-122.463837,37.773532,10/7/2012 7:17:00.656000 PM
05,5216241,504,-122.39352,37.79041,10/7/2012 7:46:00.663000 PM
36,5234116,3601,-122.453794,37.736736,10/7/2012 11:24:00.723000 AM
36,5234116,3601,-122.420351,37.747994,10/7/2012 11:47:00.729000 AM
36,5234116,3601,-122.458939,37.748157,10/7/2012 11:15:00.735000 AM
36,5234116,3601,-122.421819,37.742435,10/7/2012 11:41:00.741000 AM
36,5234116,3601,-122.449177,37.740707,10/7/2012 11:26:00.746000 AM
36,5234116,3601,-122.449361,37.740823,10/7/2012 11:21:00.753000 AM
36,5234116,3601,-122.448536,37.731481,10/7/2012 11:29:00.759000 AM
36,5234116,3601,-122.434102,37.73339,10/7/2012 11:35:00.765000 AM
36,5234129,3603,-122.449361,37.740823,10/7/2012 5:51:00.378000 PM
36,5234129,3603,-122.449177,37.740707,10/7/2012 5:56:00.384000 PM
36,5234129,3603,-122.448536,37.731481,10/7/2012 5:59:00.390000 PM
36,5234129,3603,-122.420351,37.747994,10/7/2012 6:17:00.396000 PM
36,5234129,3603,-122.421819,37.742435,10/7/2012 6:11:00.402000 PM
36,5234129,3603,-122.453794,37.736736,10/7/2012 5:54:00.407000 PM
44,5237698,4408,-122.464354,37.780768,10/7/2012 10:43:00.802000 AM
49,5312428,4901,-122.424104,37.798621,10/7/2012 2:44:00.007000 PM
49,5312428,4901,-122.420324,37.779687,10/7/2012 2:58:00.012000 PM
49,5312428,4901,-122.45356,37.72376,10/7/2012 3:41:00.019000 PM
29,5229795,2910,-122.495124,37.753297,10/7/2012 7:25:00.869000 AM
29,5229795,2910,-122.477197,37.765214,10/7/2012 7:34:00.875000 AM
29,5229795,2910,-122.401394,37.721541,10/7/2012 6:45:00.881000 AM
29,5229795,2910,-122.394842,37.722895,10/7/2012 6:35:00.887000 AM
29,5229795,2910,-122.481186,37.792222,10/7/2012 7:45:00.894000 AM
29,5229795,2910,-122.447219,37.72105,10/7/2012 7:01:00.901000 AM
29,5229795,2910,-122.44108,37.716714,10/7/2012 6:58:00.907000 AM
44,5237711,4409,-122.431217,37.72866,10/7/2012 2:29:00.507000 PM
44,5237711,4409,-122.464354,37.780768,10/7/2012 1:58:00.515000 PM
44,5237711,4409,-122.458939,37.748157,10/7/2012 2:17:00.522000 PM
44,5237711,4409,-122.465432,37.784819,10/7/2012 1:55:00.529000 PM
44,5237711,4409,-122.466241,37.76204,10/7/2012 2:12:00.536000 PM
44,5237711,4409,-122.390768,37.733814,10/7/2012 2:42:00.541000 PM
48,5239073,4801,-122.41855,37.752178,10/7/2012 4:59:00.644000 PM
48,5239073,4801,-122.433939,37.751262,10/7/2012 4:52:00.650000 PM
48,5239073,4801,-122.44251,37.74852,10/7/2012 4:46:00.659000 PM
48,5239073,4801,-122.393052,37.757585,10/7/2012 5:15:00.665000 PM
48,5239073,4801,-122.402668,37.754448,10/7/2012 5:07:00.673000 PM
48,5239073,4801,-122.466006,37.74092,10/7/2012 4:40:00.680000 PM
48,5239073,4801,-122.388455,37.760411,10/7/2012 5:18:00.687000 PM
05,5216241,504,-122.43851,37.77773,10/7/2012 7:24:00.669000 PM
05,5216241,504,-122.404586,37.786597,10/7/2012 7:39:00.677000 PM
05,5216241,504,-122.4838,37.77251,10/7/2012 7:12:00.684000 PM
05,5216241,504,-122.411329,37.78129,10/7/2012 7:35:00.691000 PM
05,5216241,504,-122.420144,37.77999,10/7/2012 7:31:00.697000 PM
05,5216241,504,-122.446828,37.775675,10/7/2012 7:21:00.702000 PM
05,5216241,504,-122.509934,37.773321,10/7/2012 7:05:00.708000 PM
43,5237103,4303,-122.45226,37.7241,10/7/2012 7:19:00.549000 AM
43,5237103,4303,-122.458836,37.748327,10/7/2012 7:33:00.555000 AM
43,5237103,4303,-122.45013,37.798052,10/7/2012 8:01:00.558000 AM
