route,trip,longitude,latitude,scheduled_time,d_time
KT, 1513,-122.393864,37.776278,33180,465
KT, 1513,-122.39561,37.722449,31860,148
KT, 1513,-122.396431,37.793152,33780,574
KT, 1513,-122.405021,37.708997,31500,105
KT, 1513,-122.41934,37.775234,34140,566
KT, 1513,-122.435289,37.762683,34380,520
KT, 1513,-122.446651,37.720876,36000,882
KT, 1513,-122.4658,37.740956,34860,683
KT, 1513,-122.465846,37.740893,34920,626
KT, 1513,-122.471618,37.734807,35100,829
KT, 1495,-122.387445,37.748999,33120,73
KT, 1495,-122.388558,37.760518,33300,142
KT, 1495,-122.390836,37.734358,32760,112
KT, 1495,-122.393864,37.776278,33720,230
KT, 1495,-122.39561,37.722449,32400,60
KT, 1495,-122.396431,37.793152,34320,453
KT, 1495,-122.405021,37.708997,32040,162
KT, 1495,-122.41934,37.775234,34680,479
KT, 1495,-122.435289,37.762683,34920,437
KT, 1495,-122.446651,37.720876,36480,861
KT, 1495,-122.4658,37.740956,35400,650
KT, 1495,-122.465846,37.740893,35460,592
KT, 1495,-122.471618,37.734807,35640,795
KT, 1461,-122.387445,37.748999,33660,-66
KT, 1461,-122.388558,37.760518,33840,-38
KT, 1461,-122.390836,37.734358,33300,-105
KT, 1461,-122.393864,37.776278,34260,7
KT, 1461,-122.39561,37.722449,32940,-108
KT, 1461,-122.396431,37.793152,34860,228
KT, 1461,-122.405021,37.708997,32580,-66
KT, 1461,-122.41934,37.775234,35220,365
KT, 1461,-122.435289,37.762683,35460,329
KT, 1461,-122.446651,37.720876,37020,609
KT, 1461,-122.4658,37.740956,35940,331
KT, 1461,-122.465846,37.740893,36000,271
KT, 1461,-122.471618,37.734807,36180,589
KT, 1539,-122.387445,37.748999,34200,247
KT, 1539,-122.388558,37.760518,34380,339
KT, 1539,-122.390836,37.734358,33840,269
KT, 1539,-122.393864,37.776278,34800,480
KT, 1539,-122.39561,37.722449,33480,209
KT, 1539,-122.396431,37.793152,35400,539
KT, 1539,-122.405021,37.708997,33120,169
KT, 1539,-122.41934,37.775234,35760,641
KT, 1539,-122.435289,37.762683,36000,623
KT, 1539,-122.446651,37.720876,37560,666
KT, 1539,-122.4658,37.740956,36480,655
KT, 1539,-122.465846,37.740893,36540,597
KT, 1539,-122.471618,37.734807,36720,644
KT, 1441,-122.387445,37.748999,34740,67
KT, 1441,-122.388558,37.760518,34920,176
KT, 1441,-122.390836,37.734358,34380,79
KT, 1441,-122.393864,37.776278,35340,156
KT, 1441,-122.39561,37.722449,34020,108
KT, 1441,-122.396431,37.793152,35940,288
KT, 1441,-122.405021,37.708997,33660,115
KT, 1441,-122.41934,37.775234,36300,330
KT, 1441,-122.435289,37.762683,36540,296
KT, 1441,-122.446651,37.720876,38100,493
KT, 1441,-122.4658,37.740956,37020,488
KT, 1441,-122.465846,37.740893,37080,437
KT, 1441,-122.471618,37.734807,37260,467
KT, 1485,-122.387445,37.748999,35940,-15
KT, 1485,-122.388558,37.760518,36120,39
KT, 1485,-122.390836,37.734358,35580,26
KT, 1485,-122.393864,37.776278,36540,147
KT, 1485,-122.39561,37.722449,35220,88
KT, 1485,-122.396431,37.793152,37140,235
KT, 1485,-122.405021,37.708997,34860,202
KT, 1485,-122.41934,37.775234,37500,244
KT, 1485,-122.435289,37.762683,37740,205
KT, 1485,-122.446651,37.720876,39300,286
KT, 1485,-122.4658,37.740956,38220,420
KT, 1485,-122.465846,37.740893,38280,362
KT, 1485,-122.471618,37.734807,38460,363
