PUBLIC_ROUTE_NAME,NEXTBUS_VEHICLE_ASSIGNMENT,TRIP_ID,BLOCK_NAME,IS_TWO_CAR,CAR_NUMBER,STOP_ID,LONGITUDE,LATITUDE,NEXTBUS_ARRIVAL_TIME,SCHEDULED_ARRIVAL_TIME,dTIME
F, 1063,5311505,9802,N,0,5656,-122.412441,37.780568,10/3/2012 6:10:51.000000 PM,10/3/2012 5:42:00.702000 PM,1731
F, 1063,5311505,9802,N,0,5184,-122.417366,37.807248,10/3/2012 5:32:00.000000 PM,10/3/2012 5:11:00.714000 PM,1260
F, 1063,5311505,9802,N,0,5696,-122.419183,37.775243,10/3/2012 6:16:21.000000 PM,10/3/2012 5:47:00.647000 PM,1761
F, 1063,5311505,9802,N,0,5661,-122.428628,37.767829,10/3/2012 6:24:36.000000 PM,10/3/2012 5:54:00.625000 PM,1836
F, 1063,5311505,9802,N,0,3311,-122.434866,37.76252,10/3/2012 6:29:32.000000 PM,10/3/2012 5:59:00.636000 PM,1832
F, 1057,5311506,9817,N,0,4726,-122.393874,37.794105,10/3/2012 5:56:41.000000 PM,10/3/2012 5:33:00.658000 PM,1421
F, 1057,5311506,9817,N,0,5657,-122.399069,37.79111,10/3/2012 5:59:50.000000 PM,10/3/2012 5:38:00.666000 PM,1310
F, 1057,5311506,9817,N,0,5694,-122.405744,37.785857,10/3/2012 6:07:20.000000 PM,10/3/2012 5:43:00.676000 PM,1460
F, 1057,5311506,9817,N,0,3095,-122.41081,37.807841,10/3/2012 5:40:06.000000 PM,10/3/2012 5:21:00.624000 PM,1146
F, 1057,5311506,9817,N,0,5656,-122.412441,37.780568,10/3/2012 6:13:18.000000 PM,10/3/2012 5:48:00.693000 PM,1518
F, 1057,5311506,9817,N,0,5184,-122.417366,37.807248,10/3/2012 5:35:23.000000 PM,10/3/2012 5:17:00.640000 PM,1103
F, 1057,5311506,9817,N,0,5696,-122.419183,37.775243,10/3/2012 6:17:44.000000 PM,10/3/2012 5:53:00.632000 PM,1484
F, 1057,5311506,9817,N,0,5661,-122.428628,37.767829,10/3/2012 6:26:23.000000 PM,10/3/2012 6:00:00.648000 PM,1583
F, 1057,5311506,9817,N,0,3311,-122.434866,37.76252,10/3/2012 6:31:17.000000 PM,10/3/2012 6:05:00.685000 PM,1577
F, 8010,5311507,9871,N,0,5184,-122.417366,37.807248,10/3/2012 5:26:42.000000 PM,10/3/2012 5:23:00.695000 PM,222
F, 1893,5311509,9803,N,0,4726,-122.393874,37.794105,10/3/2012 5:58:13.000000 PM,10/3/2012 5:45:00.418000 PM,793
F, 1893,5311509,9803,N,0,5657,-122.399069,37.79111,10/3/2012 6:01:46.000000 PM,10/3/2012 5:50:00.457000 PM,706
F, 1893,5311509,9803,N,0,5694,-122.405744,37.785857,10/3/2012 6:08:26.000000 PM,10/3/2012 5:55:00.449000 PM,806
F, 1893,5311509,9803,N,0,3095,-122.41081,37.807841,10/3/2012 5:40:39.000000 PM,10/3/2012 5:33:00.465000 PM,459
F, 1893,5311509,9803,N,0,5656,-122.412441,37.780568,10/3/2012 6:15:19.000000 PM,10/3/2012 6:00:00.433000 PM,919
F, 1893,5311509,9803,N,0,5184,-122.417366,37.807248,10/3/2012 5:36:46.000000 PM,10/3/2012 5:29:00.441000 PM,466
F, 1893,5311509,9803,N,0,5696,-122.419183,37.775243,10/3/2012 6:19:56.000000 PM,10/3/2012 6:05:00.410000 PM,896
F, 1893,5311509,9803,N,0,5661,-122.428628,37.767829,10/3/2012 6:28:04.000000 PM,10/3/2012 6:12:00.426000 PM,964
F, 1893,5311509,9803,N,0,3311,-122.434866,37.76252,10/3/2012 6:32:16.000000 PM,10/3/2012 6:17:00.402000 PM,916
F, 1061,5311510,9811,N,0,4726,-122.393874,37.794105,10/3/2012 6:00:07.000000 PM,10/3/2012 5:51:00.528000 PM,547
F, 1061,5311510,9811,N,0,5657,-122.399069,37.79111,10/3/2012 6:03:41.000000 PM,10/3/2012 5:56:00.513000 PM,461
F, 1061,5311510,9811,N,0,5694,-122.405744,37.785857,10/3/2012 6:09:51.000000 PM,10/3/2012 6:01:00.505000 PM,531
F, 1061,5311510,9811,N,0,3095,-122.41081,37.807841,10/3/2012 5:41:36.000000 PM,10/3/2012 5:39:00.559000 PM,156
F, 1061,5311510,9811,N,0,5656,-122.412441,37.780568,10/3/2012 6:16:25.000000 PM,10/3/2012 6:06:00.551000 PM,625
F, 1061,5311510,9811,N,0,5184,-122.417366,37.807248,10/3/2012 5:38:01.000000 PM,10/3/2012 5:35:00.568000 PM,181
